gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,144,6144,5120,21,0,10.9596,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,826.64,1630.24,0.0
gfx950,256,160,6144,5120,21,0,11.1627,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,901.78,1621.86,0.0
gfx950,256,176,6144,5120,29,0,12.4135,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,892.01,1477.58,0.0
gfx950,256,192,6144,5120,29,0,13.4262,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,899.7,1383.82,0.0
gfx950,256,208,6144,5120,29,0,12.0659,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1084.56,1559.52,0.0
gfx950,256,224,6144,5120,29,0,12.0299,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1171.49,1583.94,0.0
gfx950,256,240,6144,5120,29,0,12.5168,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1206.34,1541.3,0.0
gfx950,256,256,6144,5120,29,0,13.3546,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1206.04,1462.4,0.0
gfx950,256,512,6144,5120,42,0,18.0181,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1787.77,1294.85,0.0
gfx950,256,1024,6144,5120,47,0,26.1341,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2465.15,1183.63,0.0
gfx950,256,2048,6144,5120,44,0,38.7298,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3326.87,1191.26,0.0
gfx950,256,4096,6144,5120,44,0,76.8118,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3354.93,996.54,0.0
gfx950,256,8192,6144,5120,54,0,126.1387,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4085.95,1088.99,0.0
gfx950,256,16384,6144,5120,45,0,238.0174,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4330.74,1088.15,0.0
gfx950,256,1,17408,5120,21,0,11.2778,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,15.81,3954.84,0.0
gfx950,256,2,17408,5120,21,0,11.3247,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,31.48,3941.76,0.0
gfx950,256,4,17408,5120,21,0,11.0709,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,64.41,4038.88,0.0
gfx950,256,8,17408,5120,21,0,11.38,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,125.31,3942.31,0.0
gfx950,256,16,17408,5120,21,0,11.5693,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,246.53,3903.65,0.0
gfx950,256,32,17408,5120,21,0,13.6697,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,417.29,3347.59,0.0
gfx950,256,48,17408,5120,29,0,14.8812,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,574.98,3115.24,0.0
gfx950,256,64,17408,5120,29,0,15.6148,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,730.62,3007.18,0.0
gfx950,256,80,17408,5120,37,0,17.2329,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,827.52,2759.52,0.0
gfx950,256,96,17408,5120,37,0,17.7436,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,964.45,2713.8,0.0
gfx950,256,112,17408,5120,42,0,18.738,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1065.48,2601.7,0.0
gfx950,256,128,17408,5120,42,0,19.4375,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1173.87,2538.84,0.0
gfx950,256,144,17408,5120,30,0,19.9274,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,1288.13,2506.43,0.0
gfx950,256,160,17408,5120,30,0,20.4417,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,1395.25,2472.62,0.0
gfx950,256,176,17408,5120,30,0,20.8379,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,1505.59,2454.31,0.0
gfx950,256,192,17408,5120,30,0,21.0288,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,1627.55,2460.47,0.0
gfx950,256,208,17408,5120,38,0,21.6208,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1714.91,2420.76,0.0
gfx950,256,224,17408,5120,38,0,22.1524,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1802.5,2389.66,0.0
gfx950,256,240,17408,5120,38,0,22.6451,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1889.23,2364.08,0.0
gfx950,256,256,17408,5120,38,0,23.4384,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1946.98,2309.57,0.0
gfx950,256,512,17408,5120,50,0,34.9898,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2608.42,1820.56,0.0
gfx950,256,1024,17408,5120,47,0,58.6848,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3110.45,1411.57,0.0
gfx950,256,2048,17408,5120,50,0,106.3465,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3432.86,1138.83,0.0
gfx950,256,4096,17408,5120,54,0,184.5657,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3956.01,1070.93,0.0
gfx950,256,8192,17408,5120,54,0,331.7585,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4401.66,1057.24,0.0
gfx950,256,16384,17408,5120,54,0,656.5641,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4448.28,1000.56,0.0
gfx950,256,1,34816,5120,14,0,19.3116,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,18.46,4619.05,0.0
gfx950,256,2,34816,5120,14,0,19.4366,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,36.69,4593.05,0.0
gfx950,256,4,34816,5120,14,0,19.5545,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,72.93,4572.74,0.0
gfx950,256,8,34816,5120,14,0,19.8532,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,143.66,4518.49,0.0
gfx950,256,16,34816,5120,14,0,20.4544,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,278.88,4413.92,0.0
gfx950,256,32,34816,5120,14,0,22.0859,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,516.55,4140.16,0.0
gfx950,256,48,34816,5120,0,0,23.8392,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,717.84,3884.11,0.0
gfx950,256,64,34816,5120,0,0,25.0925,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,909.32,3736.15,0.0
gfx950,256,80,34816,5120,38,0,27.6614,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1031.09,3430.93,0.0
gfx950,256,96,34816,5120,38,0,28.8343,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1186.97,3331.43,0.0
gfx950,256,112,34816,5120,43,0,30.1455,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,1324.57,3224.84,0.0
gfx950,256,128,34816,5120,43,0,30.9701,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,1473.49,3176.27,0.0
gfx950,256,144,34816,5120,47,0,32.3406,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,1587.43,3077.39,0.0
gfx950,256,160,34816,5120,47,0,33.516,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,1701.95,3003.93,0.0
gfx950,256,176,34816,5120,39,0,34.5951,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x384E,1813.75,2943.62,0.0
gfx950,256,192,34816,5120,39,0,35.8542,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x384E,1909.15,2872.46,0.0
gfx950,256,208,34816,5120,44,0,37.9525,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,1953.9,2744.09,0.0
gfx950,256,224,34816,5120,44,0,39.0053,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,2047.4,2699.63,0.0
gfx950,256,240,34816,5120,44,0,38.5556,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,2219.23,2761.08,0.0
gfx950,256,256,34816,5120,44,0,39.7814,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,2294.24,2705.04,0.0
gfx950,256,512,34816,5120,50,0,67.5121,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2703.75,1867.68,0.0
gfx950,256,1024,34816,5120,48,0,104.9345,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,3479.05,1553.86,0.0
gfx950,256,2048,34816,5120,54,0,183.6678,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3975.35,1290.25,0.0
gfx950,256,4096,34816,5120,54,0,336.4825,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4339.87,1143.68,0.0
gfx950,256,8192,34816,5120,54,0,638.7947,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4572.01,1065.33,0.0
gfx950,256,16384,34816,5120,54,0,1306.0486,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4472.39,973.87,0.0
